Date,XLK,XLF,SPY,TLT,GLD,HYG,BTC-USD,ETH-USD
2021-06-23,69.66645050048828,33.163482666015625,395.992431640625,121.96202087402344,166.13999938964844,67.1395034790039,33723.02734375,1989.736328125
2021-06-24,70.10519409179688,33.57756423950195,398.3350830078125,122.15787506103516,166.0399932861328,67.34651184082031,34662.4375,1988.456298828125
2021-06-25,70.02322387695312,33.982444763183594,399.7499694824219,120.88948822021484,166.58999633789062,67.41549682617188,31637.779296875,1813.21728515625
2021-06-26,70.02322387695312,33.982444763183594,399.7499694824219,120.88948822021484,166.58999633789062,67.41549682617188,32186.27734375,1829.2392578125
2021-06-27,70.02322387695312,33.982444763183594,399.7499694824219,120.88948822021484,166.58999633789062,67.41549682617188,34649.64453125,1978.8946533203125
2021-06-28,70.75609588623047,33.7339973449707,400.5558166503906,122.13228607177734,166.5800018310547,67.40785217285156,34434.3359375,2079.657470703125
2021-06-29,71.27200317382812,33.614376068115234,400.7713928222656,122.33660888671875,164.8300018310547,67.49217987060547,35867.77734375,2160.768310546875
2021-06-30,71.19485473632812,33.76160430908203,401.1087951660156,122.88146209716797,165.6300048828125,67.49983978271484,35040.8359375,2274.547607421875
2021-07-01,71.31539154052734,34.02845764160156,403.32952880859375,122.88822937011719,166.1999969482422,67.63218688964844,33572.1171875,2113.60546875
2021-07-02,72.25559997558594,33.99165344238281,406.4123840332031,123.62986755371094,167.2899932861328,67.73985290527344,33897.046875,2150.040283203125
2021-07-03,72.25559997558594,33.99165344238281,406.4123840332031,123.62986755371094,167.2899932861328,67.73985290527344,34668.546875,2226.1142578125
2021-07-04,72.25559997558594,33.99165344238281,406.4123840332031,123.62986755371094,167.2899932861328,67.73985290527344,35287.78125,2321.72412109375
2021-07-06,72.53042602539062,33.45793914794922,405.6720886230469,125.07889556884766,168.1199951171875,67.70138549804688,34235.1953125,2324.679443359375
2021-07-07,72.92579650878906,33.50394821166992,407.10577392578125,126.18693542480469,168.75999450683594,67.72445678710938,33855.328125,2315.161865234375
2021-07-08,72.23632049560547,32.832210540771484,403.78875732421875,126.68130493164062,168.64999389648438,67.57832336425781,32877.37109375,2120.0263671875
2021-07-09,72.90170288085938,33.78000259399414,408.0990295410156,124.89989471435547,169.2100067138672,67.69371032714844,33798.01171875,2146.6923828125
2021-07-10,72.90170288085938,33.78000259399414,408.0990295410156,124.89989471435547,169.2100067138672,67.69371032714844,33520.51953125,2111.403564453125
2021-07-11,72.90170288085938,33.78000259399414,408.0990295410156,124.89989471435547,169.2100067138672,67.69371032714844,34240.1875,2139.664794921875
2021-07-12,72.95954895019531,34.11126708984375,409.5608215332031,124.73793029785156,169.0,67.67060852050781,33155.84765625,2036.7210693359375
2021-07-13,73.25848388671875,33.743194580078125,408.1646728515625,123.7832260131836,169.22000122070312,67.47061157226562,32702.025390625,1940.083984375
2021-07-14,73.7984848022461,33.586769104003906,408.773681640625,125.1895980834961,171.0399932861328,67.57832336425781,32822.34765625,1994.331298828125
2021-07-15,73.19098663330078,33.69718551635742,407.3775329589844,126.57054138183594,171.07000732421875,67.53217315673828,31780.73046875,1911.1756591796875
2021-07-16,72.46774291992188,33.23709487915039,404.1822204589844,126.33184814453125,169.41000366210938,67.43981170654297,31421.5390625,1880.3829345703125
2021-07-17,72.46774291992188,33.23709487915039,404.1822204589844,126.33184814453125,169.41000366210938,67.43981170654297,31533.068359375,1898.8251953125
2021-07-18,72.46774291992188,33.23709487915039,404.1822204589844,126.33184814453125,169.41000366210938,67.43981170654297,31796.810546875,1895.5521240234375
2021-07-19,71.46969604492188,32.30770492553711,398.2132568359375,129.1020965576172,169.61000061035156,66.9859619140625,30817.83203125,1817.296630859375
2021-07-20,72.53042602539062,33.1082649230957,403.91986083984375,127.857666015625,169.38999938964844,67.32447052001953,29807.34765625,1787.5107421875
2021-07-21,73.22954559326172,33.67877960205078,407.1900939941406,126.23810577392578,168.75999450683594,67.48600006103516,32110.693359375,1990.9708251953125
2021-07-22,73.76958465576172,33.31071853637695,408.0428161621094,127.43148040771484,169.08999633789062,67.52445983886719,32313.10546875,2025.2027587890625
2021-07-23,74.50244903564453,33.36592102050781,412.2407531738281,126.5791015625,168.55999755859375,67.65521240234375,33581.55078125,2124.776611328125
2021-07-24,74.50244903564453,33.36592102050781,412.2407531738281,126.5791015625,168.55999755859375,67.65521240234375,34292.4453125,2189.21875
2021-07-25,74.50244903564453,33.36592102050781,412.2407531738281,126.5791015625,168.55999755859375,67.65521240234375,35350.1875,2191.373779296875
2021-07-26,74.4638671875,33.55916213989258,413.25274658203125,126.20402526855469,168.16000366210938,67.55522918701172,37337.53515625,2233.36669921875
2021-07-27,73.75992584228516,33.549957275390625,411.3693542480469,127.55083465576172,168.44000244140625,67.46289825439453,39406.94140625,2298.33349609375
2021-07-28,73.6683120727539,33.50394821166992,411.20068359375,127.5593032836914,169.2899932861328,67.51676940917969,39995.90625,2296.54541015625
2021-07-29,74.0106430053711,33.87202072143555,412.906005859375,126.85185241699219,171.1699981689453,67.66294860839844,40008.421875,2380.956787109375
2021-07-30,73.96241760253906,33.60517501831055,410.9007873535156,127.44856262207031,169.82000732421875,67.57063293457031,42235.546875,2466.96142578125
2021-07-31,73.96241760253906,33.60517501831055,410.9007873535156,127.44856262207031,169.82000732421875,67.57063293457031,41626.1953125,2536.2099609375
2021-08-01,73.96241760253906,33.60517501831055,410.9007873535156,127.44856262207031,169.82000732421875,67.57063293457031,39974.89453125,2561.85205078125
2021-08-02,73.69723510742188,33.614376068115234,410.0386962890625,128.58526611328125,169.61000061035156,67.40315246582031,39201.9453125,2610.1533203125
2021-08-03,74.16976928710938,33.99165344238281,413.3744812011719,128.65353393554688,169.49000549316406,67.4803237915039,38152.98046875,2502.349609375
2021-08-04,74.3192138671875,33.706390380859375,411.3411865234375,128.9180908203125,169.52999877929688,67.3568344116211,39747.50390625,2724.619873046875
2021-08-05,74.72906494140625,34.1480712890625,413.9461669921875,128.2609405517578,168.86000061035156,67.51119232177734,40869.5546875,2827.328857421875
2021-08-06,74.6663818359375,34.83820724487305,414.6301574707031,126.11882781982422,164.63999938964844,67.43401336669922,42816.5,2890.941650390625
2021-08-07,74.6663818359375,34.83820724487305,414.6301574707031,126.11882781982422,164.63999938964844,67.43401336669922,44555.80078125,3157.23876953125
2021-08-08,74.6663818359375,34.83820724487305,414.6301574707031,126.11882781982422,164.63999938964844,67.43401336669922,43798.1171875,3013.732666015625
2021-08-09,74.42530059814453,34.930240631103516,414.2928161621094,125.66654205322266,161.72000122070312,67.2796630859375,46365.40234375,3167.856201171875
2021-08-10,73.89010620117188,35.29830551147461,414.80810546875,125.08623504638672,161.77000427246094,67.12535095214844,45585.03125,3141.691162109375
2021-08-11,73.89974975585938,35.70320129394531,415.83892822265625,125.00945281982422,164.0,67.23336791992188,45593.63671875,3164.2451171875
2021-08-12,74.32404327392578,35.76760482788086,417.0852966308594,124.80462646484375,164.0399932861328,67.3491439819336,44428.2890625,3043.414306640625
2021-08-13,74.72906494140625,35.500755310058594,417.84423828125,126.77604675292969,166.38999938964844,67.49575805664062,47793.3203125,3322.211669921875
2021-08-14,74.72906494140625,35.500755310058594,417.84423828125,126.77604675292969,166.38999938964844,67.49575805664062,47096.9453125,3265.443359375
2021-08-15,74.72906494140625,35.500755310058594,417.84423828125,126.77604675292969,166.38999938964844,67.49575805664062,47047.00390625,3310.504150390625
2021-08-16,75.06657409667969,35.408729553222656,418.828125,127.08320617675781,167.22000122070312,67.51890563964844,46004.484375,3156.509521484375
2021-08-17,74.444580078125,35.1602783203125,416.0826110839844,127.03203582763672,166.97000122070312,67.36457824707031,44695.359375,3014.845947265625
2021-08-18,73.41759490966797,34.72779846191406,411.5285339355469,127.45870971679688,167.10000610351562,67.2102279663086,44801.1875,3020.08984375
2021-08-19,74.13599395751953,34.47014617919922,412.1658020019531,128.3975830078125,166.61000061035156,67.20250701904297,46717.578125,3182.7021484375
2021-08-20,75.09068298339844,34.681785583496094,415.44537353515625,128.4828643798828,166.6999969482422,67.36457824707031,49339.17578125,3286.935302734375
2021-08-21,75.09068298339844,34.681785583496094,415.44537353515625,128.4828643798828,166.6999969482422,67.36457824707031,48905.4921875,3226.083984375
2021-08-22,75.09068298339844,34.681785583496094,415.44537353515625,128.4828643798828,166.6999969482422,67.36457824707031,49321.65234375,3242.115478515625
2021-08-23,76.05979919433594,34.96704864501953,419.0999450683594,128.3975830078125,168.72999572753906,67.57290649414062,49546.1484375,3319.25732421875
2021-08-24,75.97300720214844,35.178680419921875,419.76513671875,127.39900970458984,168.64999389648438,67.66555786132812,47706.1171875,3172.456298828125
2021-08-25,75.92961120605469,35.5927734375,420.64599609375,126.34076690673828,167.47999572753906,67.7349853515625,48960.7890625,3224.915283203125
2021-08-26,75.4522933959961,35.41793441772461,418.1628723144531,126.69068908691406,167.6699981689453,67.6963882446289,46942.21875,3100.325439453125
2021-08-27,76.18036651611328,35.88723373413086,421.901611328125,127.55265808105469,170.19000244140625,67.88164520263672,49058.66796875,3270.600830078125
2021-08-28,76.18036651611328,35.88723373413086,421.901611328125,127.55265808105469,170.19000244140625,67.88164520263672,48902.40234375,3244.4033203125
2021-08-29,76.18036651611328,35.88723373413086,421.901611328125,127.55265808105469,170.19000244140625,67.88164520263672,48829.83203125,3227.002685546875
2021-08-30,77.0000228881836,35.381126403808594,423.7569580078125,127.88550567626953,169.35000610351562,67.96652221679688,47054.984375,3224.374267578125
2021-08-31,76.59498596191406,35.335113525390625,423.129150390625,127.01496124267578,169.69000244140625,67.98192596435547,47166.6875,3433.732666015625
2021-09-01,76.61429595947266,35.13267517089844,423.3540344238281,127.22773742675781,169.6999969482422,68.03999328613281,48847.02734375,3834.828125
2021-09-02,76.5323257446289,35.2523078918457,424.656494140625,127.78319549560547,169.25,68.12517547607422,49327.72265625,3790.989990234375
2021-09-03,76.83606719970703,35.031455993652344,424.55340576171875,126.62101745605469,171.05999755859375,68.13289642333984,50025.375,3940.61474609375
2021-09-04,76.83606719970703,35.031455993652344,424.55340576171875,126.62101745605469,171.05999755859375,68.13289642333984,49944.625,3887.828369140625
2021-09-05,76.83606719970703,35.031455993652344,424.55340576171875,126.62101745605469,171.05999755859375,68.13289642333984,51753.41015625,3952.133544921875
2021-09-07,76.8553466796875,34.8198127746582,423.03546142578125,125.55284881591797,167.7100067138672,67.95484161376953,46811.12890625,3426.394287109375
2021-09-08,76.56124877929688,34.736995697021484,422.5200500488281,126.40741729736328,167.2899932861328,68.03229522705078,46091.390625,3497.315185546875
2021-09-09,76.27194213867188,34.83820724487305,420.7115783691406,127.9369888305664,168.02999877929688,68.09420776367188,46391.421875,3427.340087890625
2021-09-10,75.51979064941406,34.58056640625,417.3944396972656,126.80901336669922,167.17999267578125,67.99356842041016,44883.91015625,3211.505859375
2021-09-11,75.51979064941406,34.58056640625,417.3944396972656,126.80901336669922,167.17999267578125,67.99356842041016,45201.45703125,3270.278076171875
2021-09-12,75.51979064941406,34.58056640625,417.3944396972656,126.80901336669922,167.17999267578125,67.99356842041016,46063.26953125,3410.134521484375
2021-09-13,75.54390716552734,34.97624588012695,418.462646484375,127.5780258178711,167.74000549316406,68.16388702392578,44963.07421875,3285.51171875
2021-09-14,75.44746398925781,34.5069465637207,416.2044372558594,129.124755859375,168.82000732421875,68.13289642333984,47092.4921875,3429.169677734375
2021-09-15,76.1080322265625,34.83820724487305,419.6807556152344,128.67184448242188,167.8300018310547,68.2335205078125,48176.34765625,3615.28271484375
2021-09-16,76.15142059326172,34.736995697021484,419.015625,128.0822296142578,164.02999877929688,68.21028900146484,47783.359375,3571.294921875
2021-09-17,74.96531677246094,34.58056640625,414.93389892578125,127.46694946289062,163.77000427246094,68.12517547607422,47267.51953125,3398.538818359375
